10074976,HY264023,05/17/2015 02:20:00 PM,011XX N MAYFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1511,015,29,25,18,1136783,1906846,2015,05/24/2015 12:39:16 PM,41.90054335,-87.773036525,"(41.90054335, -87.773036525)"
10074408,HY263293,05/16/2015 11:00:00 PM,002XX W 70TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0731,007,6,69,08B,1176094,1858601,2015,05/23/2015 12:39:33 PM,41.767359881,-87.630096272,"(41.767359881, -87.630096272)"
10070781,HY259424,05/13/2015 06:00:00 PM,054XX S WABASH AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0225,002,3,40,06,1177595,1869166,2015,05/21/2015 01:30:34 PM,41.796317515,-87.624275174,"(41.796317515, -87.624275174)"
10069076,HY257420,05/12/2015 03:55:00 PM,0000X E 83RD ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0632,006,6,44,08B,1177781,1849937,2015,05/21/2015 01:30:34 PM,41.743546853,-87.624174513,"(41.743546853, -87.624174513)"
10068765,HY257238,05/11/2015 02:00:00 PM,074XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0733,007,17,68,14,1171297,1855717,2015,05/21/2015 01:30:34 PM,41.759552106,-87.647763521,"(41.759552106, -87.647763521)"
10066956,HY255874,05/10/2015 08:30:00 PM,088XX S LUELLA AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0412,004,8,48,06,1192674,1846539,2015,05/21/2015 01:30:34 PM,41.733872682,-87.569716826,"(41.733872682, -87.569716826)"
10061067,HY249438,05/06/2015 02:30:00 PM,011XX N WESTERN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,true,1212,012,1,24,26,1160235,1907766,2015,05/21/2015 01:30:34 PM,41.902615292,-87.686870179,"(41.902615292, -87.686870179)"
10057558,HY246574,05/04/2015 08:30:00 AM,002XX W 106TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0512,005,34,49,05,1176626,1834692,2015,05/11/2015 12:40:43 PM,41.701738583,-87.628863594,"(41.701738583, -87.628863594)"
10057342,HY246477,05/03/2015 02:00:00 AM,002XX E 49TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0224,002,3,38,03,1178647,1872628,2015,05/10/2015 12:43:18 PM,41.805793681,-87.620312128,"(41.805793681, -87.620312128)"
10055977,HY245326,05/02/2015 09:30:00 PM,059XX N NAVARRE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,1611,016,41,10,26,1131653,1939109,2015,05/09/2015 12:54:37 PM,41.989167023,-87.79113002,"(41.989167023, -87.79113002)"
10047645,HY237074,04/26/2015 07:17:00 PM,022XX W 71ST ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0832,008,17,66,26,1162647,1857583,2015,05/03/2015 12:41:02 PM,41.764857472,-87.679413712,"(41.764857472, -87.679413712)"
10046013,HY234766,04/24/2015 07:00:00 PM,005XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,1834,018,42,8,06,1177300,1903904,2015,05/01/2015 12:39:29 PM,41.891647792,-87.624305286,"(41.891647792, -87.624305286)"
10045777,HY234407,04/24/2015 12:00:00 PM,082XX S COTTAGE GROVE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,false,false,0631,006,6,44,10,1182961,1850200,2015,05/23/2015 12:37:53 PM,41.744149843,-87.605186658,"(41.744149843, -87.605186658)"
10043099,HY232289,04/22/2015 10:02:00 PM,077XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0624,006,6,69,14,1180950,1854001,2015,04/29/2015 12:46:00 PM,41.754626668,-87.612438413,"(41.754626668, -87.612438413)"
10044435,HY232550,04/22/2015 08:15:00 PM,093XX S STEWART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0634,006,21,49,14,1175433,1842805,2015,04/29/2015 12:46:00 PM,41.724028492,-87.632990344,"(41.724028492, -87.632990344)"
10042666,HY231827,04/22/2015 12:31:00 PM,004XX E 32ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0211,002,4,35,26,1179471,1883821,2015,04/29/2015 12:46:00 PM,41.836489362,-87.616947764,"(41.836489362, -87.616947764)"
10042314,HY231616,04/22/2015 12:15:00 PM,068XX S MICHIGAN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0322,003,20,69,26,1178301,1859745,2015,04/29/2015 12:46:00 PM,41.770449338,-87.621972052,"(41.770449338, -87.621972052)"
10039516,HY229079,04/20/2015 11:30:00 AM,066XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0725,007,17,67,14,1167437,1860810,2015,04/27/2015 12:45:29 PM,41.773611511,-87.661764615,"(41.773611511, -87.661764615)"
10038323,HY228207,04/19/2015 03:39:00 PM,079XX S WOOD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,true,false,0611,006,21,71,15,1165767,1852106,2015,04/26/2015 12:39:05 PM,41.749762163,-87.668133219,"(41.749762163, -87.668133219)"
10035528,HY224812,04/16/2015 09:10:00 PM,132XX S BURLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",false,false,0433,004,10,55,05,1199800,1817793,2015,04/23/2015 12:42:02 PM,41.654814497,-87.544575541,"(41.654814497, -87.544575541)"
10037634,HY227208,04/16/2015 07:00:00 PM,079XX S YATES BLVD,0580,STALKING,SIMPLE,STREET,false,false,0414,004,7,46,08A,1193528,1852987,2015,04/23/2015 12:42:02 PM,41.751545711,-87.566377706,"(41.751545711, -87.566377706)"
10035186,HY224450,04/16/2015 12:00:00 AM,043XX W 25TH PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,1013,010,22,30,20,1147698,1886734,2015,06/28/2015 12:40:29 PM,41.845151022,-87.733460968,"(41.845151022, -87.733460968)"
10043019,HY232232,04/15/2015 01:45:00 PM,083XX S KERFOOT AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0622,006,21,71,26,1173267,1849190,2015,04/24/2015 12:43:44 PM,41.74159788,-87.640736088,"(41.74159788, -87.640736088)"
10036700,HY225094,04/15/2015 08:00:00 AM,058XX S BLACKSTONE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0235,002,5,41,11,1186947,1866698,2015,04/22/2015 12:47:10 PM,41.789328339,-87.590059355,"(41.789328339, -87.590059355)"
10032646,HY222500,04/15/2015 03:24:00 AM,049XX W FULLERTON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,2521,025,31,19,04B,1143266,1915551,2015,04/22/2015 12:47:10 PM,41.924312148,-87.749005973,"(41.924312148, -87.749005973)"
10031809,HY221582,04/14/2015 12:00:00 PM,036XX W LEXINGTON ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,true,false,1133,011,24,27,26,1152082,1896490,2015,04/21/2015 03:59:18 PM,41.871837474,-87.717115121,"(41.871837474, -87.717115121)"
10027994,HY217421,04/10/2015 08:28:00 PM,003XX N LAMON AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1532,015,28,25,18,1143693,1901637,2015,04/17/2015 12:55:31 PM,41.886122605,-87.747785968,"(41.886122605, -87.747785968)"
10028354,HY217751,04/10/2015 07:00:00 PM,022XX W 47TH ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0931,009,12,61,05,1161901,1873418,2015,04/17/2015 12:55:31 PM,41.808326347,-87.681708152,"(41.808326347, -87.681708152)"
10028175,HY217738,04/10/2015 04:00:00 PM,039XX S LAKE PARK AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0214,002,4,36,26,1183288,1879279,2015,04/17/2015 12:55:31 PM,41.823937602,-87.603083608,"(41.823937602, -87.603083608)"
10026268,HY215497,04/08/2015 09:00:00 PM,086XX S SAGINAW AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0423,004,7,46,05,1195367,1848070,2015,04/15/2015 12:59:16 PM,41.738007887,-87.559800758,"(41.738007887, -87.559800758)"
10026351,HY215662,04/08/2015 05:00:00 PM,048XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0922,009,12,58,06,1161141,1872753,2015,04/15/2015 12:59:16 PM,41.806517283,-87.684514078,"(41.806517283, -87.684514078)"
10025005,HY214424,04/08/2015 03:48:00 AM,013XX N CAMPBELL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,1423,014,26,24,11,1159529,1909108,2015,04/15/2015 12:59:16 PM,41.906312418,-87.689426439,"(41.906312418, -87.689426439)"
10023943,HY213442,04/07/2015 12:49:00 PM,015XX S KEELER AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,true,false,1012,010,24,29,04B,1148671,1892315,2015,04/14/2015 12:54:50 PM,41.860447286,-87.729746171,"(41.860447286, -87.729746171)"
10023029,HY212757,04/06/2015 06:50:00 PM,063XX S STEWART AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,0722,007,20,68,18,1174672,1862929,2015,04/13/2015 12:58:14 PM,41.779268187,-87.635179701,"(41.779268187, -87.635179701)"
10023241,HY213007,04/06/2015 04:00:00 PM,036XX W LE MOYNE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,2535,025,26,23,14,1151652,1909686,2015,04/13/2015 12:58:14 PM,41.908057114,-87.718346605,"(41.908057114, -87.718346605)"
10022408,HY212071,04/05/2015 09:00:00 PM,037XX W WRIGHTWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2524,025,35,22,06,1151111,1916988,2015,04/12/2015 12:45:09 PM,41.928105088,-87.72014218,"(41.928105088, -87.72014218)"
10021678,HY211343,04/05/2015 12:00:00 AM,049XX N AVERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, GROUNDS",false,false,1712,017,39,14,14,1149775,1932807,2015,04/12/2015 12:45:09 PM,41.97153976,-87.724638691,"(41.97153976, -87.724638691)"
10019065,HY208218,04/02/2015 07:45:00 PM,025XX E 95TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0431,004,7,51,14,1194456,1842139,2015,04/09/2015 12:47:19 PM,41.721755113,-87.563332757,"(41.721755113, -87.563332757)"
10015678,HY204987,03/31/2015 01:17:00 PM,046XX N BROADWAY,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1914,019,46,3,18,1167959,1931001,2015,04/07/2015 12:49:51 PM,41.966210041,-87.657826246,"(41.966210041, -87.657826246)"
10015737,HY205013,03/31/2015 09:00:00 AM,027XX E 89TH ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0423,004,7,46,08A,1195945,1846528,2015,04/12/2015 12:43:21 PM,41.733762235,-87.557734065,"(41.733762235, -87.557734065)"
